Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
418996.445282922,21419717.04855,2980258.73963981,-17366019.9745666,19840766.4833628,-4254.74127133757,3.297717038,14
418996.445282922,22673224.6121201,-23894150.1274285,-1296077.53009471,11356703.0821327,5413.39828960765,7.195018992,15
418996.445282922,20351255.2584371,-6884349.90416118,-19227994.0482455,17357879.4600739,210817.765538395,4.197094412,17
418996.445282922,20659206.2658768,-15979376.7533943,-19570254.586518,8404317.50143155,85381.178115982,5.096471786,19
418996.445282922,23733466.0932619,-14556825.774796,8011239.17262336,20289060.9639666,-28684.331498814,13.790453068,24
418996.445282922,22178987.9583524,-1148994.55988869,-26240732.0961061,2918121.11881368,-158417.627633681,11.99169832,30
418997.445282923,23320281.3732409,13116967.270228,-12257985.9558616,19126316.1380024,62005.9124952895,4.197094412,1
418997.445282923,23988140.7483319,-5753773.17340665,-23827161.7294867,-10035789.9448889,173241.79306414,49.765548028,6
418997.445282923,21485106.3648624,-22490444.5443222,-12536519.7344223,6747195.81204337,145222.039108546,5.096471786,13
418997.445282923,21419988.4343363,2982578.26340246,-17367028.8472052,19839521.5191304,-4254.73846829357,3.297717038,14
418997.445282923,22673381.4197767,-23895406.2400143,-1296964.48689918,11354090.1422389,5413.399001439,7.195018992,15
418997.445282923,20351359.0174318,-6882535.41290372,-19226886.8344957,17359885.1327157,210817.767124777,4.796679328,17
418997.445282923,20658811.7513541,-15978390.4035093,-19569748.6382593,8407262.65722915,85381.1798997969,5.696056702,19
418997.445282923,25649841.4320389,15304105.794335,-2485236.34755326,22102994.0522614,46227.2951930128,41.97094412,21
418997.445282923,23732824.5883574,-14557108.1833863,8008576.07580987,20289936.9551682,-28684.3374486542,18.287339938,24
418997.445282923,22179459.8471405,-1148600.83400636,-26241080.2362208,2915014.83380032,-158417.627692981,11.99169832,30
418998.445282923,23320458.5627519,13116977.0671836,-12255480.6134198,19127922.7470669,62005.9100514398,3.897301954,1
418998.445282923,23987444.6242458,-5753546.88780296,-23828438.1838197,-10032898.9782205,173241.793844659,32.97717038,6
418998.445282923,21485434.6383585,-22490974.3151237,-12537251.5875217,6744167.68953645,145222.041062392,6.295641618,13
418998.445282923,21420262.7517591,2984897.59220558,-17368037.7800138,19838276.1316456,-4254.73566528738,3.297717038,14
418998.445282923,22673554.9796424,-23896662.0963983,-1297851.23942555,11351476.9589028,5413.39971348388,7.195018992,15
418998.445282923,20351483.7515882,-6880720.65455832,-19225779.5897004,17361890.4458267,210817.768711302,4.197094412,17
418998.445282923,20658431.3366074,-15977403.727525,-19569242.5246412,8410207.63532045,85381.1816834843,5.696056702,19
418998.445282923,25650315.1007493,15304311.5018562,-2482569.52094599,22103237.7871391,46227.296855017,49.46575557,21
418998.445282923,23732163.5392089,-14557390.73616,8005912.8855925,20290812.4979933,-28684.343398413,18.287339938,24
418998.445282923,22179956.0266317,-1148207.14039794,-26241428.0065068,2911908.48606812,-158417.627752334,10.49273603,30
418999.445282923,23320635.5428602,13116987.0096849,-12252975.0670105,19129528.9337421,62005.9076076128,3.897301954,1
418999.445282923,23986801.9676269,-5753320.69587627,-23829714.2863951,-10030007.7968068,173241.794625193,20.98547206,6
418999.445282923,21485767.1697077,-22491503.8368598,-12537983.1649944,6741139.42449016,145222.043016332,4.796679328,13
418999.445282923,21420539.8612169,2987216.726019,-17369046.7729462,19837030.3209332,-4254.732862319,3.297717038,14
418999.445282923,22673704.0743027,-23897917.6966932,-1298737.78807652,11348863.5318216,5413.4004257424,10.49273603,15
418999.445282923,20351596.8638996,-6878905.62878405,-19224672.3138561,17363895.3995857,210817.770297971,4.197094412,17
418999.445282923,20658050.7124581,-15976416.7253016,-19568736.2457611,8413152.43578451,85381.1834670442,5.096471786,19
418999.445282923,25650788.9090613,15304517.3697966,-2479902.68729125,22103481.0743624,46227.2985172796,59.9584916,21
418999.445282923,23731454.0482561,-14557673.4332163,8003249.60166619,20291687.5925085,-28684.349348091,13.790453068,24
418999.445282923,22180431.5799655,-1147813.47865051,-26241775.4070184,2908802.07521724,-158417.627811743,10.49273603,30
419000.445282923,23320807.0086997,13116997.0977724,-12250469.3166432,19131134.69802,62005.9051638083,3.897301954,1
419000.445282923,23986119.6292128,-5753094.5969789,-23830990.0377028,-10027116.3998136,173241.795405742,23.683604182,6
419000.445282923,21486097.53723,-22492033.1094801,-12538714.4669067,6738111.01690616,145222.044970365,4.796679328,13
419000.445282923,21420818.366692,2989535.66480438,-17370055.8259617,19835784.0870144,-4254.73005938841,3.297717038,14
419000.445282923,22673882.171225,-23899173.0406447,-1299624.1323957,11346249.8615208,5413.40113821445,8.094396366,15
419000.445282923,20351720.6557443,-6877090.33585368,-19223565.0070635,17365899.9938024,210817.771884783,4.197094412,17
419000.445282923,20657671.1702222,-15975429.3968485,-19568229.8016636,8416097.05854358,85381.1852504766,5.696056702,19
419000.445282923,25651253.2942558,15304723.3981677,-2477235.84654034,22103723.9139375,46227.3001798006,30.578830716,21
419000.445282923,23730839.1723838,-14557956.274148,8000586.22588283,20292562.2382773,-28684.3552976853,13.790453068,24
419000.445282923,22180903.7479571,-1147419.84886069,-26242122.4377189,2905695.60149548,-158417.627871205,11.99169832,30
419001.445282922,23320994.56364,13117007.3315164,-12247963.3625179,19132740.0397496,62005.9027200266,4.197094412,1
419001.445282922,23985398.7956184,-5752868.59086544,-23832265.4377511,-10024224.7873146,173241.796186306,32.97717038,6
419001.445282922,21486443.4005456,-22492562.1328517,-12539445.4933381,6735082.46702761,145222.046924491,5.096471786,13
419001.445282922,21421093.7311279,2991854.40871949,-17371064.9390012,19834537.4298967,-4254.72725649558,3.297717038,14
419001.445282922,22674055.5914889,-23900428.1283252,-1300510.27290784,11343635.9477647,5413.40185090009,7.195018992,15
419001.445282922,20351825.461752,-6875274.77530746,-19222457.6693797,17367904.228635,210817.773471739,4.796679328,17
419001.445282922,20657292.9891034,-15974441.7419897,-19567723.1925398,8419041.50353202,85381.1870337814,5.696056702,19
419001.445282922,25651734.2920576,15304929.5869577,-2474568.99895373,22103966.3058418,46227.3018425797,36.574679876,21
419001.445282922,23730182.4857898,-14558239.2594277,7997922.75648813,20293436.4356795,-28684.3612471986,15.889000274,24
419001.445282922,22181379.0918884,-1147026.25080504,-26242469.0985975,2902589.06503819,-158417.627930722,11.99169832,30
419002.445282922,23321160.619912,13117017.7108312,-12245457.2045069,19134344.9590984,62005.9002762675,3.897301954,1
419002.445282922,23984699.9143979,-5752642.67832976,-23833540.486058,-10021332.9599528,173241.796966884,18.287339938,6
419002.445282922,21486767.6953921,-22493090.9071147,-12540176.2441877,6732053.77454225,145222.048878712,4.796679328,13
419002.445282922,21421369.7935726,2994172.95734981,-17372074.1120663,19833290.349621,-4254.72445364053,3.297717038,14
419002.445282922,22674215.3656825,-23901682.9597479,-1301396.20926874,11341021.7905305,5413.40256379936,6.295641618,15
419002.445282922,20351948.9394927,-6873458.94793119,-19221350.3008094,17369908.1037933,210817.775058838,4.796679328,17
419002.445282922,20656894.251628,-15973453.7609036,-19567216.4181929,8421985.77090444,85381.1888169589,5.696056702,19
419002.445282922,25652215.743565,15305135.9361417,-2471902.14467503,22104208.2500873,46227.3035056171,45.268661158,21
419002.445282922,23729521.0876371,-14558522.3888087,7995259.19427891,20294310.1845894,-28684.3671966301,13.790453068,24
419002.445282922,22181866.8254742,-1146632.68499701,-26242815.3896085,2899482.46600534,-158417.627990293,11.99169832,30
419003.445282923,23321340.2873538,13117028.2358417,-12242950.8428635,19135949.4558436,62005.8978325312,3.897301954,1
419003.445282923,23984065.7036844,-5752416.85921245,-23834815.1824429,-10018440.9182016,173241.797747476,20.98547206,6
419003.445282923,21487098.2374165,-22493619.4320516,-12540906.7196307,6729024.9397944,145222.050833025,4.796679328,13
419003.445282923,21421646.9379307,2996491.31093068,-17373083.345062,19832042.8462147,-4254.72165082326,3.297717038,14
419003.445282923,22674372.9062483,-23902937.5348009,-1302281.94179458,11338407.3899748,5413.40327691223,6.295641618,15
419003.445282923,20352071.0910169,-6871642.85321809,-19220242.9014824,17371911.6193717,210817.776646081,4.197094412,17
419003.445282923,20656504.0647594,-15972465.4534933,-19566709.4788756,8424929.86031281,85381.1906000087,5.696056702,19
419003.445282923,25652697.3346742,15305342.4457612,-2469235.28351167,22104449.7466729,46227.3051689127,57.260359478,21
419003.445282923,23728878.4659186,-14558805.662364,7992595.53937371,20295183.4849204,-28684.3731459793,13.790453068,24
419003.445282923,22182334.9101148,-1146239.15071125,-26243161.3108057,2896375.80413121,-158417.628049918,11.99169832,30
419004.445282923,23321523.4099388,13117038.9065697,-12240444.2775782,19137553.5300023,62005.8953888177,3.897301954,1
419004.445282923,23983357.853052,-5752191.13263556,-23836089.5276337,-10015548.6607927,173241.798528084,18.287339938,6
419004.445282923,21487442.6000134,-22494147.707664,-12541636.9195605,6725995.9629291,145222.052787432,4.796679328,13
419004.445282923,21421922.9654749,2998809.46938442,-17374092.6379572,19830794.9196966,-4254.71884804376,3.297717038,14
419004.445282923,22674552.9924953,-23904191.8533441,-1303167.47021457,11335792.7463748,5413.40399023866,6.295641618,15
419004.445282923,20352196.3486798,-6869826.49130301,-19219135.4714452,17373914.775298,210817.778233467,4.197094412,17
419004.445282923,20656137.3309833,-15971476.8199324,-19566202.374559,8427873.77154418,85381.1923829309,5.696056702,19
419004.445282923,25653178.7512812,15305549.1158087,-2466568.41557542,22104690.7955971,46227.3068324665,71.95018992,21
419004.445282923,23728179.898802,-14559089.0802935,7989931.79095954,20296056.3368709,-28684.3790952478,13.790453068,24
419004.445282923,22182828.3324716,-1145845.64833002,-26243506.8621093,2893269.07995295,-158417.628109598,11.99169832,30
419005.445282922,23321704.0894933,13117049.72302,-12237937.5086906,19139157.1815719,62005.892945127,3.897301954,1
419005.445282922,23982673.595114,-5751965.49927089,-23837363.5210279,-10012656.1887246,173241.799308705,20.98547206,6
419005.445282922,21487772.5836308,-22494675.7339123,-12542366.8441482,6722966.8437241,145222.054741932,4.796679328,13
419005.445282922,21422207.4040241,3001127.43249233,-17375101.9906928,19829546.5701316,-4254.71604530211,3.297717038,14
419005.445282922,22674719.8863778,-23905445.9154742,-1304052.79478286,11333177.8594747,5413.40470377872,6.295641618,15
419005.445282922,20352312.8463335,-6868009.86214835,-19218028.0107069,17375917.5716129,210817.779820996,4.796679328,17
419005.445282922,20655750.4945565,-15970487.8599276,-19565695.1053372,8430817.50496512,85381.1941657257,5.696056702,19
419005.445282922,25653686.2036131,15305755.9462425,-2463901.541312,22104931.3968378,46227.3084962783,45.568453616,21
419005.445282922,23727522.0255932,-14559372.6423,7987267.95035217,20296928.7401417,-28684.3850444334,13.790453068,24
419005.445282922,22183324.0582572,-1145452.17771932,-26243852.0435374,2890162.29329709,-158417.628169332,13.790453068,30
419006.445282923,23321876.0788393,13117060.6852344,-12235430.5361963,19140760.4105527,62005.890501459,3.897301954,1
419006.445282923,23981967.4895034,-5751739.95878652,-23838637.1628463,-10009763.5016176,173241.800089342,20.98547206,6
419006.445282923,21488113.6655868,-22495203.5107897,-12543096.4932061,6719937.58249772,145222.056696526,4.796679328,13
419006.445282923,21422480.1160269,3003445.20044239,-17376111.4032797,19828297.7974606,-4254.71324259811,3.297717038,14
419006.445282923,22674890.9683125,-23906699.7210795,-1304937.91535812,11330562.7294808,5413.40541753239,6.295641618,15
419006.445282923,20352437.1616847,-6866192.96596465,-19216920.5193539,17377920.0081679,210817.781408668,4.796679328,17
419006.445282923,20655378.351213,-15969498.5737592,-19565187.6711783,8433761.06017453,85381.1959483928,5.696056702,19
419006.445282923,25654166.9571118,15305962.9371296,-2461234.66012491,22105171.5504362,46227.3101603484,54.562227356,21
419006.445282923,23726874.692316,-14559656.3484759,7984604.01724849,20297800.6948036,-28684.3909935369,13.790453068,24
419006.445282923,22183805.7540677,-1145058.73871994,-26244196.855102,2887055.44405775,-158417.62822912,11.99169832,30
419007.445282923,23322057.7705064,13117071.7932387,-12232923.3603202,19142363.2168084,62005.8880578139,3.897301954,1
419007.445282923,23981277.1239892,-5751514.5112814,-23839910.452865,-10006870.5999012,173241.800869993,20.98547206,6
419007.445282923,21488447.9419578,-22495731.0381724,-12543825.8669945,6716908.17913841,145222.058651213,4.796679328,13
419007.445282923,21422761.343736,3005762.77301554,-17377120.8756051,19827048.601796,-4254.71043993196,3.597509496,14
419007.445282923,22675060.6891303,-23907953.2701273,-1305822.83211102,11327947.3564066,5413.40613149968,6.295641618,15
419007.445282923,20352552.9264291,-6864375.80252291,-19215812.9974412,17379922.0850293,210817.782996484,4.796679328,17
419007.445282923,20654986.8730282,-15968508.961063,-19564680.0722788,8436704.43743886,85381.1977309325,5.696056702,19
419007.445282923,25654609.4946337,15306170.0884952,-2458567.77187307,22105411.2563996,46227.3118246768,25.182566472,21
419007.445282923,23726238.8761824,-14559940.1988611,7981939.99166995,20298672.2008342,-28684.3969425582,13.790453068,24
419007.445282923,22184286.0538607,-1144665.33127235,-26244541.296778,2883948.53243793,-158417.628288962,13.790453068,30
419008.445282922,23322237.1936452,13117083.0470307,-12230415.9810605,19143965.600368,62005.8856141916,3.897301954,1
419008.445282922,23980591.9237394,-5751289.15676995,-23841183.3910779,-10003977.4835359,173241.801650659,23.683604182,6
419008.445282922,21488776.6691596,-22496258.3160841,-12544554.9654047,6713878.63372369,145222.060605994,4.796679328,13
419008.445282922,21423032.1711153,3008080.15029596,-17378130.4076903,19825798.9830853,-4254.70763730349,3.297717038,14
419008.445282922,22675213.7275398,-23909206.562637,-1306707.54506726,11325331.7401765,5413.40684568063,6.295641618,15
419008.445282922,20352675.3920572,-6862558.37211692,-19214705.4450196,17381923.8020551,210817.784584444,4.796679328,17
419008.445282922,20654587.9610507,-15967519.0220331,-19564172.3085785,8439647.63657807,85381.1995133446,5.696056702,19
419008.445282922,25655086.8976906,15306377.4002319,-2455900.87762648,22105650.5146682,46227.313489263,29.379660884,21
419008.445282922,23725560.5513184,-14560224.193577,7979275.87309175,20299543.2583722,-28684.4028914982,13.790453068,24
419008.445282922,22184742.4817559,-1144271.95530066,-26244885.36858,2880841.55827207,-158417.628348859,13.790453068,30
419009.445282922,23322421.7122476,13117094.4467671,-12227908.3984036,19145567.5611582,62005.8831705923,3.897301954,1
419009.445282922,23979909.7598275,-5751063.8949007,-23842455.9775341,-10001084.1525611,173241.802431339,28.780075968,6
419009.445282922,21489127.5930383,-22496785.3443613,-12545283.7885174,6710848.94659589,145222.062560868,4.796679328,13
419009.445282922,21423314.4458375,3010397.3321899,-17379139.9993969,19824548.9414449,-4254.70483471288,3.297717038,14
419009.445282922,22675399.4676575,-23910459.5983564,-1307592.05410885,11322715.8812766,5413.40756007513,6.295641618,15
419009.445282922,20352791.261503,-6860740.67439294,-19213597.8622027,17383925.159296,210817.786172546,4.796679328,17
419009.445282922,20654226.8811452,-15966528.7567861,-19563664.3802261,8442590.65708735,85381.201295629,5.696056702,19
419009.445282922,25655584.0892945,15306584.8723892,-2453233.97707036,22105889.3252531,46227.3151541071,25.182566472,21
419009.445282922,23724908.0876771,-14560508.332533,7976611.66225073,20300413.8672014,-28684.4088403557,13.790453068,24
419009.445282922,22185255.5879584,-1143878.6110576,-26245229.0703963,2877734.52245947,-158417.62840881,15.889000274,30
419010.445282923,23322606.0563478,13117105.9923044,-12225400.612552,19147169.0991741,62005.8807270159,3.597509496,1
419010.445282923,23979223.4776643,-5750838.72594701,-23843728.212153,-9998190.60696598,173241.803212034,23.98339664,6
419010.445282923,21489455.5175301,-22497312.1230927,-12546012.3363687,6707819.11735902,145222.064515835,4.796679328,13
419010.445282923,21423590.8572865,3012714.31859269,-17380149.6507731,19823298.4768271,-4254.70203215997,3.297717038,14
419010.445282923,22675572.7134192,-23911712.3774352,-1308476.35928709,11320099.7793672,5413.40827468329,6.295641618,15
419010.445282923,20352909.9229837,-6858922.70977043,-19212490.2489596,17385926.1566518,210817.787760792,4.197094412,17
419010.445282923,20653846.3965976,-15965538.165152,-19563156.2871539,8445533.49946935,85381.2030777859,5.696056702,19
419010.445282923,25656038.8768692,15306792.5050102,-2450567.06971653,22106127.6882027,46227.3168192094,20.98547206,21
419010.445282923,23724214.3368207,-14560792.6158095,7973947.35859988,20301284.0274999,-28684.4147891319,11.99169832,24
419010.445282923,22185724.4404086,-1143485.29812383,-26245572.4023423,2874627.42401711,-158417.628468815,13.790453068,30
419011.445282923,23322779.8605165,13117117.6837747,-12222892.6233793,19148770.214432,62005.8782834624,3.897301954,1
419011.445282923,23978543.1983759,-5750613.64978899,-23845000.0948739,-9995296.84691796,173241.803992744,26.681528762,6
419011.445282923,21489795.1336677,-22497838.6522015,-12546740.6088398,6704789.14643552,145222.066470896,4.796679328,13
419011.445282923,21423874.3884243,3015031.10939927,-17381159.3617195,19822047.5893153,-4254.6992296449,3.297717038,14
419011.445282923,22675754.8936924,-23912964.899733,-1309360.46057483,11317483.4346994,5413.40898950506,6.295641618,15
419011.445282923,20353034.8665427,-6857104.47820337,-19211382.6053981,17387926.7940544,210817.789349181,4.796679328,17
419011.445282923,20653464.0972274,-15964547.2471509,-19562648.0294718,8448476.16348134,85381.2048598153,5.696056702,19
419011.445282923,25656522.0733984,15307000.2980174,-2447900.15643958,22106365.6034588,46227.3184845695,23.683604182,21
419011.445282923,23723609.2679708,-14561077.0430867,7971282.96374245,20302153.73887,-28684.4207378242,15.889000274,24
419011.445282923,22186215.105631,-1143092.01680792,-26245915.3643187,2871520.26370469,-158417.628528874,13.790453068,30
419012.445282922,23322956.9104257,13117129.5211741,-12220384.4310973,19150370.9068247,62005.8758399319,3.897301954,1
419012.445282922,23977885.0459636,-5750388.66646931,-23846271.625577,-9992402.87263214,173241.804773468,28.780075968,6
419012.445282922,21490127.7697183,-22498364.931609,-12547468.6061185,6701759.03369849,145222.06842605,5.096471786,13
419012.445282922,21424148.8454489,3017347.7047702,-17382169.1322327,19820796.2788671,-4254.6964271675,3.297717038,14
419012.445282922,22675906.7803876,-23914217.1653551,-1310244.35835526,11314866.8469862,5413.40970454054,6.295641618,15
419012.445282922,20353151.0849928,-6855285.97954112,-19210274.9315488,17389927.0715659,210817.790937713,4.796679328,17
419012.445282922,20653081.7280563,-15963556.0027742,-19562139.6072397,8451418.64904595,85381.2066417171,5.696056702,19
419012.445282922,25657032.1781634,15307208.2514149,-2445233.23727215,22106603.0710216,46227.3201501874,25.182566472,21
419012.445282922,23722935.8291678,-14561361.6148329,7968618.47578117,20303023.0017502,-28684.4266864357,11.99169832,24
419012.445282922,22186685.947406,-1142698.76672487,-26246257.9563745,2868413.04115481,-158417.628588987,11.99169832,30
419013.445282922,23323133.2274257,13117141.5045548,-12217876.0357102,19151971.1763396,62005.8733964244,3.597509496,1
419013.445282922,23977198.8336012,-5750163.77559047,-23847542.8045174,-9989508.68368389,173241.805554207,33.276962838,6
419013.445282922,21490460.580271,-22498890.9612667,-12548196.3281945,6698728.77928221,145222.070381297,4.197094412,13
419013.445282922,21424422.6044648,3019664.10457674,-17383178.9622436,19819544.5455427,-4254.69362472784,3.297717038,14
419013.445282922,22676070.7775339,-23915469.1740908,-1311128.05230177,11312250.0166531,5413.41041978965,7.195018992,15
419013.445282922,20353268.908863,-6853467.21390024,-19209167.2274955,17391926.9890791,210817.792526389,4.796679328,17
419013.445282922,20652695.0312311,-15962564.4319598,-19561631.0205347,8454360.95614454,85381.2084234913,5.696056702,19
419013.445282922,25657511.2913416,15307416.3652799,-2442566.31153147,22106840.0909359,46227.3218160633,29.379660884,21
419013.445282922,23722289.1938992,-14561646.3307898,7965953.89594991,20303891.815847,-28684.4326349646,13.790453068,24
419013.445282922,22187174.6233036,-1142305.54809362,-26246600.1784467,2865305.75682226,-158417.628649155,11.99169832,30
419014.445282922,23323319.665552,13117153.6339257,-12215367.4373962,19153571.0228825,62005.87095294,3.597509496,1
419014.445282922,23976512.551438,-5749938.97726488,-23848813.6315082,-9986614.28040793,173241.806334961,40.47198183,6
419014.445282922,21490795.973456,-22499416.7411179,-12548923.7750957,6695698.38327795,145222.072336638,4.197094412,13
419014.445282922,21424704.3556804,3021980.30868419,-17384188.8516805,19818292.3894055,-4254.69082232602,3.297717038,14
419014.445282922,22676233.8323685,-23916720.9259416,-1312011.54257474,11309632.9436461,5413.4111352524,6.295641618,15
419014.445282922,20353389.1059628,-6851648.18129602,-19208059.493305,17393926.5465476,210817.794115207,4.796679328,17
419014.445282922,20652317.8622249,-15961572.5347917,-19561122.2693963,8457303.08457589,85381.2102051378,5.096471786,19
419014.445282922,25658003.1780793,15307624.6395583,-2439899.37982069,22107076.6631656,46227.323482197,25.182566472,21
419014.445282922,23721626.0158242,-14561931.1910997,7963289.22376435,20304760.1812672,-28684.4385834115,13.790453068,24
419014.445282922,22187667.4872535,-1141912.36073607,-26246942.0305442,2862198.41063516,-158417.628709377,13.790453068,30
419015.445282923,23323500.065903,13117165.909336,-12212858.6360605,19155170.4465065,62005.8685094786,3.897301954,1
419015.445282923,23975836.4602019,-5749714.27156901,-23850084.1064453,-9983719.66296214,173241.807115729,34.775925128,6
419015.445282923,21491144.593906,-22499942.2711599,-12549650.9467107,6692667.84585427,145222.074292072,4.197094412,13
419015.445282923,21424985.7927921,3024296.31710724,-17385198.8005285,19817039.8104457,-4254.68801996194,3.297717038,14
419015.445282923,22676416.0475421,-23917972.420788,-1312894.82896535,11307015.6281954,5413.41185092876,6.295641618,15
419015.445282923,20353517.6791671,-6849828.8818609,-19206951.7290295,17395925.7438937,210817.795704169,4.796679328,17
419015.445282923,20651937.0635734,-15960580.3111997,-19560613.3538689,8460245.03440974,85381.2119866568,5.096471786,19
419015.445282923,25658486.4095089,15307833.0742724,-2437232.44196645,22107312.7877265,46227.3251485885,29.379660884,21
419015.445282923,23720978.12414,-14562216.1956614,7960624.45971781,20305628.0979016,-28684.4445317759,13.790453068,24
419015.445282923,22188158.1873763,-1141519.20461813,-26247283.5126628,2859091.00259108,-158417.628769653,11.99169832,30
419016.445282923,23323681.7226697,13117178.3307651,-12210349.6318855,19156769.4471348,62005.8660660403,3.897301954,1
419016.445282923,23975144.2449646,-5749489.65833808,-23851354.2294279,-9980824.83116004,173241.807896512,23.98339664,6
419016.445282923,21491471.017679,-22500467.5513274,-12550377.843292,6689637.16672313,145222.0762476,4.796679328,13
419016.445282923,21425266.9856008,3026612.12975484,-17386208.8087473,19815786.8086921,-4254.68521763561,3.297717038,14
419016.445282923,22676585.384455,-23919223.6587076,-1313777.91172125,11304398.0700837,5413.41256681881,7.195018992,15
419016.445282923,20353640.2494965,-6848009.31551208,-19205843.934684,17397924.5811699,210817.797293274,4.796679328,17
419016.445282923,20651553.0191814,-15959587.7612242,-19560104.2739698,8463186.80557403,85381.2137680482,5.096471786,19
419016.445282923,25658969.0476312,15308041.669406,-2434565.49817423,22107548.4646105,46227.3268152377,36.574679876,21
419016.445282923,23720314.3178572,-14562501.3445556,7957959.60352693,20306495.5658207,-28684.4504800583,15.889000274,24
419016.445282923,22188641.4188059,-1141126.07971236,-26247624.6247956,2855983.53270786,-158417.628829983,13.790453068,30
419017.445282922,23323855.980544,13117190.8983313,-12207840.424767,19158368.0247788,62005.8636226251,3.897301954,1
419017.445282922,23974470.1081529,-5749265.13762606,-23852624.0002592,-9977929.78539306,173241.80867731,23.98339664,6
419017.445282922,21491815.2755746,-22500992.5815612,-12551104.4646647,6686606.34635266,145222.078203221,4.796679328,13
419017.445282922,21425540.7795171,3028927.74675684,-17387218.8762955,19814533.3841406,-4254.68241534696,3.297717038,14
419017.445282922,22676757.2690998,-23920474.6395879,-1314660.79085342,11301780.2695025,5413.41328292252,7.195018992,15
419017.445282922,20353758.4572715,-6846189.48219251,-19204736.1103641,17399923.058326,210817.798882522,4.796679328,17
419017.445282922,20651178.0489026,-15958594.8848542,-19559595.029808,8466128.39788606,85381.2155493119,5.696056702,19
419017.445282922,25659434.0959339,15308250.4249937,-2431898.54821399,22107783.69383,46227.3284821449,26.98132122,21
419017.445282922,23719623.7080399,-14562786.637864,7955294.65504725,20307362.5850383,-28684.456428259,18.287339938,24
419017.445282922,22189105.2455935,-1140732.9857447,-26247965.3669545,2852876.0009277,-158417.628890367,18.287339938,30
419018.445282923,23324044.5126965,13117203.6119976,-12205331.015015,19159966.1792914,62005.8611792331,3.597509496,1
419018.445282923,23973786.1992192,-5749040.70920465,-23853893.4190645,-9975034.52544858,173241.809458123,26.681528762,6
419018.445282923,21492146.4807073,-22501517.3617763,-12551830.8110977,6683575.38448869,145222.080158935,4.796679328,13
419018.445282923,21425821.3441179,3031243.16790107,-17388229.0030931,19813279.536874,-4254.67961309611,3.297717038,14
419018.445282923,22676940.9849921,-23921725.3633494,-1315543.46630349,11299162.2265851,5413.41399923986,15.889000274,15
419018.445282923,20353882.8075231,-6844369.38203724,-19203628.2561459,17401921.1752564,210817.800471913,4.796679328,17
419018.445282923,20650794.842121,-15957601.6819407,-19559085.6214724,8469069.81145906,85381.2173304481,5.096471786,19
419018.445282923,25659915.2333374,15308459.3409926,-2429231.59256969,22108018.4753576,46227.3301493096,32.677377922,21
419018.445282923,23719030.0516324,-14563072.0752385,7952629.61587921,20308229.1551803,-28684.4623763755,13.790453068,24
419018.445282923,22189610.9529036,-1140339.92314096,-26248305.7390425,2849768.4079464,-158417.628950805,11.99169832,30
419019.445282923,23324229.1360002,13117216.4717894,-12202821.4025524,19161563.9107308,62005.8587358643,3.897301954,1
419019.445282923,23973080.1634095,-5748816.37306144,-23855162.4858487,-9972139.05127618,173241.81023895,32.97717038,6
419019.445282923,21492486.4109488,-22502041.8920134,-12552556.882334,6680544.28142346,145222.082114743,5.096471786,13
419019.445282923,21426102.7812297,3033558.39312235,-17389239.1891225,19812025.2668971,-4254.67681088302,2.99792458,14
419019.445282923,22677100.7242853,-23922975.8300866,-1316425.93829063,11296543.9410829,5413.41471577093,7.195018992,15
419019.445282923,20354004.4704412,-6842549.01507311,-19202520.3720385,17403918.9319754,210817.802061447,4.796679328,17
419019.445282923,20650426.0841198,-15956608.1527541,-19558576.0488919,8472011.04600045,85381.2191114565,5.096471786,19
419019.445282923,25660390.9611735,15308668.4174182,-2426564.63111479,22108252.8092084,46227.331816732,25.182566472,21
419019.445282923,23718332.7060311,-14563357.6572287,7949964.48367147,20309095.2768065,-28684.4683244117,13.790453068,24
419019.445282923,22190092.0903071,-1139946.89147008,-26248645.741136,2846660.75314977,-158417.629011298,13.790453068,30
419020.445282923,23324406.8839181,13117229.4777844,-12200311.5873639,19163161.2190793,62005.8562925186,3.597509496,1
419020.445282923,23972400.7915324,-5748592.129391,-23856431.2003232,-9969243.3634068,173241.811019792,37.47405725,6
419020.445282923,21492817.3717785,-22502566.1721627,-12553282.6786121,6677513.03703935,145222.084070644,5.096471786,13
419020.445282923,21426384.5673457,3035873.42243942,-17390249.4343312,19810770.5742327,-4254.67400870767,3.297717038,14
419020.445282923,22677276.692281,-23924226.039595,-1317308.20656396,11293925.4134024,5413.41543251564,8.094396366,15
419020.445282923,20354119.2928739,-6840728.38121616,-19201412.4581125,17405916.3284726,210817.803651125,4.796679328,17
419020.445282923,20650057.3261185,-15955614.2971045,-19558066.3122029,8474952.10159177,85381.2208923374,5.096471786,19
419020.445282923,25660873.5992957,15308877.6542629,-2423897.6640162,22108486.6953717,46227.333484412,29.379660884,21
419020.445282923,23717701.3222528,-14563643.38338,7947299.2605503,20309960.9494094,-28684.4742723642,11.99169832,24
419020.445282923,22190579.8238929,-1139553.89083949,-26248985.3731841,2843553.03692502,-158417.629071844,11.99169832,30
419021.445282923,23324587.7030743,13117242.6299517,-12197801.5696605,19164758.1042491,62005.8538491961,3.897301954,1
419021.445282923,23971721.4894562,-5748367.97803142,-23857699.5625896,-9966347.46164513,173241.811800648,44.9688687,6
