Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
444543.429859939,21586660.3500289,4108061.82663524,-15753394.4732909,20792163.1776072,-35367.0307499875,1.199169832,5
444543.429859939,25239464.7312558,-6977204.53276369,-22074455.751597,-13387000.5235401,-103983.528992473,18.287339938,12
444543.429859939,23901527.0113862,13310606.4419416,-22171297.0160206,5408185.23852144,145274.248406981,4.796679328,13
444543.429859939,23082208.890229,2659474.27878087,-26274557.4181502,-748538.334731446,5458.49089821328,3.297717038,15
444543.429859939,21457451.294689,-19835122.5305898,-6579730.44171838,16480594.5902392,-48938.4072148898,2.398339664,18
444543.429859939,23975325.0990212,13613800.7394519,-8881008.26106114,21007915.9972624,134131.187845185,5.096471786,20
444543.429859939,22912017.9287265,-20798669.5851632,-16275657.8067687,-3481651.23835002,2590.47561031645,2.99792458,23
444543.429859939,22979415.1368929,-15920467.3531646,-20835573.8288713,-5386732.27785616,127275.100445804,9.293566198,25
444543.429859939,22811128.7619554,-18306636.7723465,2710281.45448831,19052599.9458577,72495.5173119972,9.293566198,26
444543.429859939,20505605.1216781,-5742455.83585071,-19146079.2363419,17398875.3880018,-176562.482368772,1.199169832,29
